Run,Run ID,metric,step,timestamp,value
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,17,1735794799068,0.05614921163356343
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,18,1735794814322,0.049431249992196245
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,19,1735794829546,0.04257257646796378
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,20,1735794844831,0.05802297297647441
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,21,1735794860365,0.02919011693651933
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,22,1735794875842,0.04082558597755534
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,23,1735794891259,0.045370965716035966
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,24,1735794906713,0.0437534834370138
Resnet18,2e7f486df458400f83579a1f4e70c45a,train_loss,25,1735794922161,0.029214932745044397
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,1,1735791964248,1.6974951849355326
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,2,1735791977028,1.3773141588483537
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,3,1735791989523,1.2268367115553322
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,4,1735792002001,1.1145599592815747
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,5,1735792014493,0.9923699896831017
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,6,1735792026921,0.9169768218870287
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,7,1735792039431,0.8367947490958424
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,8,1735792051526,0.7811062587546064
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,9,1735792063623,0.7315659279173071
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,10,1735792075718,0.677535185179153
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,11,1735792087801,0.6434013090737454
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,12,1735792099863,0.5909357905000835
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,13,1735792111984,0.5507280493711496
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,14,1735792124100,0.5126872411989546
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,15,1735792136162,0.47621381747258174
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,16,1735792148268,0.4614740061489018
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,17,1735792160367,0.3809920098003629
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,18,1735792172972,0.341353206181681
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,19,1735792185514,0.3408623741721952
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,20,1735792198187,0.30622063973894365
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,21,1735792210757,0.2941690142230167
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,22,1735792223849,0.27085467011897596
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,23,1735792236428,0.2758040339625501
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,24,1735792249149,0.22035913404028912
Alexnet+GNN,4633becfbde843738f97bdbb8caddc58,train_loss,25,1735792262037,0.2549068753595476
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,1,1735791764603,1.5734488863449592
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,2,1735791772249,1.3111278766935521
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,3,1735791779865,1.195981248632654
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,4,1735791787555,1.128030209185241
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,5,1735791795303,1.0437926522323064
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,6,1735791802982,0.9837509343376407
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,7,1735791810780,0.9230560401043335
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,8,1735791818433,0.8711163103580475
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,9,1735791826203,0.8551691987297751
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,10,1735791834130,0.7820973411782995
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,11,1735791841953,0.7412882869119768
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,12,1735791849732,0.7109454249019747
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,13,1735791857456,0.657225948843089
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,14,1735791865385,0.6676772954789075
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,15,1735791873063,0.579143678987181
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,16,1735791880690,0.5604412093178018
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,17,1735791888265,0.5172340926992429
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,18,1735791895961,0.5494711011067613
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,19,1735791903918,0.4949808256192641
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,20,1735791911591,0.4636672114009981
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,21,1735791919336,0.4319710893096862
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,22,1735791927089,0.4403467362190222
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,23,1735791934905,0.40675192045701014
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,24,1735791942634,0.4105974698995615
Alexnet,49a0429ded5a4429b20a0bebadfbb26a,train_loss,25,1735791950411,0.37441516822421705
